date,hour_of_the_week0,hour_of_the_week1,hour_of_the_day0,hour_of_the_day1,week_of_the_year0,week_of_the_year1,is_christmas_time,is_workday_context,is_holiday_context,is_previous_day_workday,is_next_day_workday,OT
2017-08-17 01:00:00+00:00,0.866025403784433,0.5000000000000098,0.2697967711570243,0.9629172873477994,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,5006.8
2017-08-17 02:00:00+00:00,0.8660254037844414,-0.49999999999999534,0.5195839500354336,0.8544194045464886,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,4998.19
2017-08-17 03:00:00+00:00,-4.91096680932118e-16,-1.0,0.730835964278124,0.6825531432186541,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,5296.52
2017-08-17 04:00:00+00:00,-0.8660254037844347,-0.5000000000000068,0.8878852184023752,0.4600650377311522,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6083.89
2017-08-17 05:00:00+00:00,-0.8660254037844396,0.4999999999999983,0.9790840876823229,0.20345601305263375,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6849.13
2017-08-17 06:00:00+00:00,-1.028950903538412e-14,1.0,0.9976687691905392,-0.06824241336467088,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7502.03
2017-08-17 07:00:00+00:00,0.8660254037844365,0.5000000000000038,0.9422609221188205,-0.33487961217098616,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7736.73
2017-08-17 08:00:00+00:00,0.8660254037844379,-0.5000000000000012,0.8169698930104421,-0.5766803221148671,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7924.62
2017-08-17 09:00:00+00:00,6.859260036498355e-15,-1.0,0.631087944326053,-0.7757112907044197,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8394.85
2017-08-17 10:00:00+00:00,-0.866025403784431,-0.5000000000000131,0.3984010898462414,-0.917211301505453,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8450.4
2017-08-17 11:00:00+00:00,-0.8660254037844362,0.5000000000000042,0.1361666490962471,-0.9906859460363306,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8506.62
2017-08-17 12:00:00+00:00,-3.429011037612589e-15,1.0,-0.1361666490962464,-0.9906859460363308,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8096.79
2017-08-17 13:00:00+00:00,0.8660254037844398,0.4999999999999979,-0.39840108984624156,-0.9172113015054529,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7827.12
2017-08-17 14:00:00+00:00,0.8660254037844416,-0.4999999999999949,-0.6310879443260528,-0.7757112907044198,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7825.26
2017-08-17 15:00:00+00:00,1.4209616753928827e-14,-1.0,-0.816969893010442,-0.5766803221148672,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7694.25
2017-08-17 16:00:00+00:00,-0.8660254037844345,-0.5000000000000072,-0.9422609221188204,-0.3348796121709864,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7514.35
2017-08-17 17:00:00+00:00,-0.8660254037844398,0.4999999999999979,-0.9976687691905393,-0.06824241336467046,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7199.12
2017-08-17 18:00:00+00:00,3.4314869601589423e-15,1.0,-0.979084087682323,0.2034560130526333,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7026.14
2017-08-17 19:00:00+00:00,0.8660254037844362,0.5000000000000042,-0.8878852184023756,0.4600650377311516,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7012.2
2017-08-17 20:00:00+00:00,0.8660254037844453,-0.49999999999998856,-0.730835964278124,0.6825531432186541,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6629.1
2017-08-17 21:00:00+00:00,7.349118756157295e-15,-1.0,-0.5195839500354336,0.8544194045464886,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6116.23
2017-08-17 22:00:00+00:00,-0.8660254037844379,-0.5000000000000012,-0.2697967711570252,0.962917287347799,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,5621.0
2017-08-17 23:00:00+00:00,-0.8660254037844365,0.5000000000000038,-2.4492935982947064e-16,1.0,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,5284.6
2017-08-18 00:00:00+00:00,-3.91886975727153e-15,1.0,0.0,1.0,-0.6965510290629969,-0.7175072570443312,False,True,False,True,False,5061.66
